date,run_type,symbol,asset_class,phase,score,classification,close,confirmation_trigger_value,invalidation_level_value,was_notified,notification_reason,alert_type,created_at
2026-05-18,daily-alert,QQQ,equity_indices,Acumulação inicial,51,Acumulacao inicial,705.8800048828125,722.030029296875,555.5999755859375,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,QQQM,equity_indices,Acumulação inicial,51,Acumulacao inicial,290.6300048828125,297.2900085449219,228.75,False,,,2026-05-19T00:21:53
2026-05-19,daily-alert,XRP-USD,crypto,Acumulação inicial,51,Acumulacao inicial,1.3806999921798706,1.5473740100860596,1.2728489637374878,False,,,2026-05-19T00:21:53
2026-05-19,daily-alert,DOGE-USD,crypto,Acumulação inicial,51,Acumulacao inicial,0.1043599992990493,0.1182549968361854,0.0874399989843368,False,,,2026-05-19T00:21:53
2026-05-19,daily-alert,INJ-USD,crypto,Acumulação inicial,51,Acumulacao inicial,5.177999973297119,6.065410137176514,2.7312240600585938,False,,,2026-05-19T00:21:53
2026-05-19,daily-alert,OP-USD,crypto,Acumulação inicial,51,Acumulacao inicial,0.1280000060796737,0.1806830018758773,0.0999459996819496,False,,,2026-05-19T00:21:53
2026-05-19,daily-alert,TIA-USD,crypto,Acumulação inicial,51,Acumulacao inicial,0.396699994802475,0.5191789865493774,0.2795160114765167,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,SPY,equity_indices,Possível estabilização,49,Possivel estabilizacao,738.6500244140625,749.530029296875,629.280029296875,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,DIA,equity_indices,Possível estabilização,49,Possivel estabilizacao,497.010009765625,501.883253153364,450.000786172237,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,VTI,equity_indices,Possível estabilização,49,Possivel estabilizacao,362.3599853515625,368.25,310.3999938964844,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,BLK,banks,Possível estabilização,48,Possivel estabilizacao,1085.8800048828125,1111.0899658203125,917.3900146484376,False,,,2026-05-19T00:21:53
2025-06-24,daily-alert,APT-USD,crypto,Possível estabilização,48,Possivel estabilizacao,0.0001309999934164,0.0001320000010309,0.0001309999934164,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,SLV,commodities,Possível estabilização,47,Possivel estabilizacao,69.94000244140625,80.86000061035156,60.369998931884766,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,UNG,commodities,Possível estabilização,47,Possivel estabilizacao,11.539999961853027,11.609999656677246,9.949999809265137,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,CPER,commodities,Possível estabilização,47,Possivel estabilizacao,38.400001525878906,40.77999877929688,32.310001373291016,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,U,growth_stocks,Possível estabilização,47,Possivel estabilizacao,26.799999237060547,30.64999961853028,16.780000686645508,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,ORCL,mega_caps,Possível estabilização,47,Possivel estabilizacao,186.6100006103516,200.7100067138672,134.57000732421875,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,HASH11.SA,brazil_etfs,Possível estabilização,47,Possivel estabilizacao,49.68999862670898,53.0,43.06999969482422,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,IWM,equity_indices,Possível estabilização,46,Possivel estabilizacao,275.9700012207031,287.5799865722656,238.69000244140625,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,ACWI,equity_indices,Possível estabilização,46,Possivel estabilizacao,154.35000610351562,156.97999572753906,133.64999389648438,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,VT,equity_indices,Possível estabilização,46,Possivel estabilizacao,153.7100067138672,156.4199981689453,133.64999389648438,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,VEA,equity_indices,Possível estabilização,46,Possivel estabilizacao,69.5199966430664,71.12000274658203,61.68000030517578,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,VWO,equity_indices,Possível estabilização,46,Possivel estabilizacao,58.47999954223633,61.02999877929688,52.20000076293945,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,RSP,equity_indices,Possível estabilização,46,Possivel estabilizacao,202.8000030517578,205.52999877929688,187.3600006103516,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,MDY,equity_indices,Possível estabilização,46,Possivel estabilizacao,658.3800048828125,685.5,597.030029296875,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,IJH,equity_indices,Possível estabilização,46,Possivel estabilizacao,72.1500015258789,75.1500015258789,65.37000274658203,False,,,2026-05-19T00:21:53
2026-05-19,daily-alert,ETH-USD,crypto,Possível estabilização,46,Possivel estabilizacao,2128.18994140625,2423.040283203125,1804.1136474609373,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,IJR,equity_indices,Possível estabilização,45,Possivel estabilizacao,134.39999389648438,139.49000549316406,119.77999877929688,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,TSLA,growth_stocks,Possível estabilização,45,Possivel estabilizacao,409.989990234375,453.3999938964844,337.239990234375,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,DKNG,growth_stocks,Possível estabilização,45,Possivel estabilizacao,25.780000686645508,27.209999084472656,20.459999084472656,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,AAPL,mega_caps,Possível estabilização,45,Possivel estabilizacao,297.8399963378906,303.20001220703125,242.9685916985444,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,GS,banks,Possível estabilização,45,Possivel estabilizacao,946.3599853515624,975.6599731445312,780.5,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,V,banks,Possível estabilização,45,Possivel estabilizacao,332.6400146484375,341.27253225190367,293.2820187246287,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,JD,emerging_markets,Possível estabilização,45,Possivel estabilizacao,31.600000381469727,34.29999923706055,23.664350442008143,False,,,2026-05-19T00:21:53
2025-01-08,daily-alert,FM,emerging_markets,Possível estabilização,45,Possivel estabilizacao,27.190000534057617,27.26000022888184,26.85481356126953,False,,,2026-05-19T00:21:53
2026-05-19,daily-alert,LTC-USD,crypto,Possível estabilização,45,Possivel estabilizacao,54.29999923706055,60.525169372558594,50.356292724609375,False,,,2026-05-19T00:21:53
2025-04-23,daily-alert,STX-USD,crypto,Possível estabilização,45,Possivel estabilizacao,0.0028339999262243,0.027998000383377,0.0014009999576956,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,COPX,commodities,Possível estabilização,44,Possivel estabilizacao,81.8499984741211,92.7699966430664,68.48999786376953,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,SNOW,growth_stocks,Possível estabilização,44,Possivel estabilizacao,164.24000549316406,165.27000427246094,118.3000030517578,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,SE,growth_stocks,Possível estabilização,44,Possivel estabilizacao,88.29000091552734,99.9729995727539,77.05000305175781,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,ADBE,mega_caps,Possível estabilização,44,Possivel estabilizacao,255.63999938964844,259.44000244140625,224.1300048828125,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,JPM,banks,Possível estabilização,44,Possivel estabilizacao,300.7300109863281,320.239990234375,277.6789347371047,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,MS,banks,Possível estabilização,44,Possivel estabilizacao,192.69000244140625,197.5,151.98324554947547,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,EEM,equity_indices,Possível estabilização,43,Possivel estabilizacao,64.97000122070312,68.1500015258789,54.43999862670898,False,,,2026-05-19T00:21:53
2026-05-19,daily-alert,ARB-USD,crypto,Possível estabilização,43,Possivel estabilizacao,0.0007570616435259,0.0007570616435259,0.0007350000087171,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,EWS,developed_international,Possível estabilização,43,Possivel estabilizacao,29.190000534057617,29.40999984741211,27.049999237060547,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,EWH,developed_international,Possível estabilização,43,Possivel estabilizacao,23.96999931335449,24.65999984741211,21.36000061035156,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,IVVB11.SA,brazil_etfs,Possível estabilização,43,Possivel estabilizacao,417.25,425.3699951171875,374.25,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,EFA,equity_indices,Possível estabilização,42,Possivel estabilizacao,102.66000366210938,104.91999816894533,93.08000183105467,False,,,2026-05-19T00:21:53
2026-05-19,daily-alert,BTC-USD,crypto,Possível estabilização,42,Possivel estabilizacao,76711.7890625,82792.2109375,62553.1875,False,,,2026-05-19T00:21:53
2026-05-19,daily-alert,NEAR-USD,crypto,Possível estabilização,42,Possivel estabilizacao,1.6100000143051147,1.6888619661331177,0.958166003227234,False,,,2026-05-19T00:21:53
2022-07-23,daily-alert,IMX-USD,crypto,Possível estabilização,42,Possivel estabilizacao,0.0041430001147091,0.0322570018470287,0.0040850001387298,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,ASHR,emerging_markets,Possível estabilização,41,Possivel estabilizacao,35.310001373291016,36.9900016784668,31.89999961853028,False,,,2026-05-19T00:21:53
2026-05-19,daily-alert,RENDER-USD,crypto,Possível estabilização,41,Possivel estabilizacao,1.820000052452088,2.081815004348755,1.3009289503097534,False,,,2026-05-19T00:21:53
2026-05-15,daily-alert,VISC11.SA,brazil_reits,Possível estabilização,41,Possivel estabilizacao,110.0999984741211,111.68000030517578,104.62733670253648,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,DDOG,growth_stocks,Possível estabilização,40,Possivel estabilizacao,208.82000732421875,211.27999877929688,98.01000213623048,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,CRWD,growth_stocks,Possível estabilização,40,Possivel estabilizacao,618.8300170898438,621.0499877929688,342.7200012207031,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,HOOD,growth_stocks,Possível estabilização,40,Possivel estabilizacao,77.1500015258789,91.4499969482422,63.51499938964844,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,CSCO,mega_caps,Possível estabilização,40,Possivel estabilizacao,118.87999725341795,119.38999938964844,72.407651892257,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,QCOM,mega_caps,Possível estabilização,40,Possivel estabilizacao,203.63999938964844,247.8999938964844,121.98999786376952,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,MU,mega_caps,Possível estabilização,40,Possivel estabilizacao,681.5399780273438,818.6699829101562,311.489990234375,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,C,banks,Possível estabilização,40,Possivel estabilizacao,122.41000366210938,134.65303238710462,101.52972662263564,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,SCHW,banks,Possível estabilização,40,Possivel estabilizacao,92.38999938964844,93.8233388748348,87.52592573944368,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,BX,banks,Possível estabilização,40,Possivel estabilizacao,117.04000091552734,132.02664999460896,100.7960380963392,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,BIDU,emerging_markets,Possível estabilização,40,Possivel estabilizacao,137.7100067138672,152.3699951171875,105.7699966430664,False,,,2026-05-19T00:21:53
2026-05-19,daily-alert,ICP-USD,crypto,Possível estabilização,40,Possivel estabilizacao,2.575999975204468,4.072258949279785,2.017029047012329,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,KO,defensive_dividends,Possível estabilização,40,Possivel estabilizacao,81.19999694824219,81.37999725341797,66.98937679072635,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,WMT,defensive_dividends,Possível estabilização,40,Possivel estabilizacao,133.33999633789062,133.9499969482422,109.37636090231058,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,COST,defensive_dividends,Possível estabilização,40,Possivel estabilizacao,1076.469970703125,1079.8299560546875,893.4811044141879,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,EWJ,developed_international,Possível estabilização,40,Possivel estabilizacao,90.91999816894533,93.2699966430664,80.8499984741211,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,IMAB11.SA,brazil_etfs,Possível estabilização,40,Possivel estabilizacao,113.27999877929688,114.87000274658205,107.31999969482422,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,HYG,bonds,Possível estabilização,39,Possivel estabilizacao,79.54000091552734,80.23999786376953,77.78318701502003,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,JNK,bonds,Possível estabilização,39,Possivel estabilizacao,95.7699966430664,96.62000274658205,93.46030293789164,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,WEAT,commodities,Possível estabilização,39,Possivel estabilizacao,25.0,25.600000381469727,20.0,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,SOYB,commodities,Possível estabilização,39,Possivel estabilizacao,25.170000076293945,25.46999931335449,21.700000762939453,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,EWC,developed_international,Possível estabilização,39,Possivel estabilizacao,57.560001373291016,58.88999938964844,52.970001220703125,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,HGRU11.SA,brazil_reits,Possível estabilização,39,Possivel estabilizacao,129.1699981689453,132.8408976132521,121.41364896004504,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,PICK,commodities,Possível estabilização,38,Possivel estabilizacao,62.66999816894531,67.9000015258789,51.47999954223633,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,XLF,sectors,Possível estabilização,38,Possivel estabilizacao,51.7400016784668,53.18999862670898,47.66999816894531,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,COF,banks,Possível estabilização,38,Possivel estabilizacao,187.1699981689453,209.58999633789065,174.97999572753906,False,,,2026-05-19T00:21:53
2024-06-04,daily-alert,SUI-USD,crypto,Possível estabilização,38,Possivel estabilizacao,0.0003000000142492,0.0006900000153109,9.600000339560212e-05,False,,,2026-05-19T00:21:53
2026-05-19,daily-alert,FET-USD,crypto,Possível estabilização,38,Possivel estabilizacao,0.1924999952316284,0.248321995139122,0.140187993645668,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,B5P211.SA,brazil_etfs,Possível estabilização,38,Possivel estabilizacao,107.36000061035156,107.6500015258789,101.7300033569336,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,TAN,sectors,Possível estabilização,37,Possivel estabilizacao,62.61000061035156,65.5,49.720001220703125,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,UPST,growth_stocks,Possível estabilização,37,Possivel estabilizacao,27.940000534057617,35.79999923706055,23.96500015258789,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,MSFT,mega_caps,Possível estabilização,37,Possivel estabilizacao,423.5400085449219,433.7000122070313,356.2799987792969,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,NVDA,mega_caps,Possível estabilização,37,Possivel estabilizacao,222.32000732421875,236.5399932861328,164.27000427246094,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,AMD,mega_caps,Possível estabilização,37,Possivel estabilizacao,420.989990234375,469.2200012207031,188.22000122070312,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,TXN,mega_caps,Possível estabilização,37,Possivel estabilizacao,300.6000061035156,310.2900085449219,180.4493030596589,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,BAC,banks,Possível estabilização,37,Possivel estabilizacao,50.68999862670898,54.650001525878906,46.119998931884766,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,AXP,banks,Possível estabilização,37,Possivel estabilizacao,312.239990234375,338.0899963378906,290.0530332420337,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,PYPL,banks,Possível estabilização,37,Possivel estabilizacao,44.3849983215332,52.29999923706055,38.34390490755815,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,MA,banks,Possível estabilização,37,Possivel estabilizacao,505.7900085449219,534.2100219726562,479.6756969999703,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,KWEB,emerging_markets,Possível estabilização,37,Possivel estabilizacao,28.059999465942383,30.739999771118164,27.6200008392334,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,PDD,emerging_markets,Possível estabilização,37,Possivel estabilizacao,94.97000122070312,103.80999755859376,93.80999755859376,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,EWW,emerging_markets,Possível estabilização,37,Possivel estabilizacao,77.9000015258789,81.06999969482422,69.26000213623047,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,MXRF11.SA,brazil_reits,Possível estabilização,37,Possivel estabilizacao,9.850000381469728,10.0,9.067454420013071,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,DBC,commodities,Possível estabilização,36,Possivel estabilizacao,31.3799991607666,31.78009986877441,22.600000381469727,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,PDBC,commodities,Possível estabilização,36,Possivel estabilizacao,18.71999931335449,18.950000762939453,13.390000343322754,False,,,2026-05-19T00:21:53
2023-07-21,daily-alert,NIB,commodities,Possível estabilização,36,Possivel estabilizacao,36.290000915527344,36.290000915527344,28.020000457763672,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,XYZ,growth_stocks,Possível estabilização,36,Possivel estabilizacao,70.62999725341797,77.16000366210938,48.209999084472656,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,GOOGL,mega_caps,Possível estabilização,36,Possivel estabilizacao,396.9400024414063,408.6099853515625,272.1099853515625,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,INTC,mega_caps,Possível estabilização,36,Possivel estabilizacao,108.16999816894533,132.75,40.630001068115234,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,CL,defensive_dividends,Possível estabilização,36,Possivel estabilizacao,89.91999816894531,90.7249984741211,76.61183002328077,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,ABBV,defensive_dividends,Possível estabilização,36,Possivel estabilizacao,209.4100036621093,214.9199981689453,190.75,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,EWU,developed_international,Possível estabilização,36,Possivel estabilizacao,46.630001068115234,47.72999954223633,43.59000015258789,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,SCHH,reits,Possível estabilização,36,Possivel estabilizacao,23.25,23.709999084472656,20.65828098680505,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,PLD,reits,Possível estabilização,36,Possivel estabilizacao,142.30999755859375,145.33999633789062,124.4686416356318,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,ABEV3.SA,brazil_stocks,Possível estabilização,36,Possivel estabilizacao,15.8100004196167,17.040000915527344,13.34000015258789,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,XPML11.SA,brazil_reits,Possível estabilização,36,Possivel estabilizacao,109.0,111.83999633789062,0.1407005118240402,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,DBA,commodities,Possível estabilização,35,Possivel estabilizacao,28.200000762939453,28.84000015258789,25.479999542236328,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,XLE,sectors,Possível estabilização,35,Possivel estabilizacao,60.58000183105469,60.70000076293945,44.92646483101509,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,KBE,sectors,Possível estabilização,35,Possivel estabilizacao,62.470001220703125,65.30999755859375,56.46015906542908,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,KRE,sectors,Possível estabilização,35,Possivel estabilizacao,67.91999816894531,71.23999786376953,61.44315712991166,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,PATH,growth_stocks,Possível estabilização,35,Possivel estabilizacao,10.640000343322754,11.270000457763672,9.199999809265137,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,FXI,emerging_markets,Possível estabilização,35,Possivel estabilizacao,36.15999984741211,38.34999847412109,34.77000045776367,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,MRK,defensive_dividends,Possível estabilização,35,Possivel estabilizacao,112.55999755859376,116.52999877929688,105.2504379352156,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,EWI,developed_international,Possível estabilização,35,Possivel estabilizacao,58.400001525878906,59.66999816894531,50.47999954223633,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,EWP,developed_international,Possível estabilização,35,Possivel estabilizacao,56.470001220703125,57.959999084472656,51.43000030517578,False,,,2026-05-19T00:21:53
2026-05-15,daily-alert,SANB11.SA,brazil_banks,Possível estabilização,35,Possivel estabilizacao,26.920000076293945,31.59616033769371,26.76000022888184,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,RBLX,growth_stocks,"Queda extrema, mas sem fundo",34,"Queda extrema, mas sem fundo",46.97999954223633,64.41999816894531,40.150001525878906,False,,,2026-05-19T00:21:53
2026-05-19,daily-alert,BCH-USD,crypto,Fora do padrão,34,Fora do padrao,380.4500122070313,486.95941162109375,375.5318908691406,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,CSNA3.SA,brazil_commodities,"Queda extrema, mas sem fundo",34,"Queda extrema, mas sem fundo",6.150000095367432,6.929999828338623,5.670000076293945,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,ROKU,growth_stocks,Fora do padrão,33,Fora do padrao,124.1500015258789,131.38999938964844,78.52999877929688,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,AFRM,growth_stocks,Fora do padrão,33,Fora do padrao,64.41000366210938,71.29000091552734,42.095001220703125,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,AMZN,mega_caps,Fora do padrão,33,Fora do padrao,264.8599853515625,278.5599975585937,196.0,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,AVGO,mega_caps,Fora do padrão,33,Fora do padrao,420.7099914550781,442.3599853515625,289.9599914550781,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,PNC,banks,Fora do padrão,33,Fora do padrao,213.72000122070312,230.25,196.05394291245267,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,EWY,emerging_markets,Fora do padrão,33,Fora do padrao,176.10000610351562,194.5800018310547,105.93000030517578,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,EWT,emerging_markets,Fora do padrão,33,Fora do padrao,91.76000213623048,97.2699966430664,65.06999969482422,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,GGBR4.SA,brazil_commodities,Fora do padrão,33,Fora do padrao,23.26000022888184,24.4214184147668,16.661341252251116,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,GLD,commodities,Fora do padrão,32,Fora do padrao,418.4299926757813,440.25,399.2000122070313,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,IAU,commodities,Fora do padrão,32,Fora do padrao,85.76000213623047,90.1999969482422,81.87000274658203,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,USO,commodities,Fora do padrão,32,Fora do padrao,149.2899932861328,154.0800018310547,68.38999938964844,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,XLK,sectors,Fora do padrão,32,Fora do padrao,174.36000061035156,180.22000122070312,126.68000030517578,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,XLY,sectors,Fora do padrão,32,Fora do padrao,116.31999969482422,121.12999725341795,105.19000244140624,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,XLV,sectors,Fora do padrão,32,Fora do padrao,145.72000122070312,148.55999755859375,141.97000122070312,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,XLC,sectors,Fora do padrão,32,Fora do padrao,116.9800033569336,119.12999725341795,106.72000122070312,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,XLRE,sectors,Fora do padrão,32,Fora do padrao,43.75,44.90999984741211,39.63361015999946,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,ITB,sectors,"Queda extrema, mas sem fundo",32,"Queda extrema, mas sem fundo",87.51000213623047,103.23999786376952,86.44999694824219,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,ARKK,sectors,Fora do padrão,32,Fora do padrao,74.51000213623047,80.68499755859375,62.94499969482422,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,PLTR,growth_stocks,Fora do padrão,32,Fora do padrao,135.13999938964844,152.67999267578125,122.68000030517578,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,SHOP,growth_stocks,"Queda extrema, mas sem fundo",32,"Queda extrema, mas sem fundo",102.38999938964844,137.3000030517578,94.0,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,SOFI,growth_stocks,"Queda extrema, mas sem fundo",32,"Queda extrema, mas sem fundo",15.710000038146973,19.770000457763672,14.93000030517578,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,CELH,growth_stocks,"Queda extrema, mas sem fundo",32,"Queda extrema, mas sem fundo",29.32999992370605,35.75,27.65999984741211,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,IBM,mega_caps,"Queda extrema, mas sem fundo",32,"Queda extrema, mas sem fundo",222.75,256.204331041917,212.33999633789065,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,USB,banks,Fora do padrão,32,Fora do padrao,53.45000076293945,58.04999923706055,49.80572228230428,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,BABA,emerging_markets,Fora do padrão,32,Fora do padrao,133.25999450683594,146.8699951171875,117.93000030517578,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,INDA,emerging_markets,Fora do padrão,32,Fora do padrao,47.84000015258789,50.459999084472656,45.209999084472656,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,EWG,developed_international,Fora do padrão,32,Fora do padrao,42.34000015258789,43.5099983215332,37.97999954223633,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,VNQ,reits,Fora do padrão,32,Fora do padrao,95.01000213623048,97.37000274658205,86.83999633789062,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,IYR,reits,Fora do padrão,32,Fora do padrao,100.91000366210938,103.58999633789062,92.4499969482422,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,SPG,reits,Fora do padrão,32,Fora do padrao,200.4199981689453,208.27999877929688,177.8800048828125,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,PSA,reits,Fora do padrão,32,Fora do padrao,296.1499938964844,313.510009765625,260.577550983412,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,VIVA3.SA,brazil_stocks,"Queda extrema, mas sem fundo",32,"Queda extrema, mas sem fundo",22.799999237060547,28.790000915527344,22.450000762939453,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,BBAS3.SA,brazil_banks,"Queda extrema, mas sem fundo",32,"Queda extrema, mas sem fundo",20.420000076293945,24.89999961853028,19.739999771118164,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,PRIO3.SA,brazil_commodities,Fora do padrão,32,Fora do padrao,68.81999969482422,70.80000305175781,40.18999862670898,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,TIPS,bonds,"Queda extrema, mas sem fundo",31,"Queda extrema, mas sem fundo",0.0006000000284984,0.0070000002160668,0.0001999999949475,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,COIN,growth_stocks,"Queda extrema, mas sem fundo",31,"Queda extrema, mas sem fundo",189.44000244140625,222.3500061035156,139.36000061035156,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,NFLX,mega_caps,"Queda extrema, mas sem fundo",31,"Queda extrema, mas sem fundo",89.6500015258789,94.6999969482422,75.01000213623047,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,CRM,mega_caps,"Queda extrema, mas sem fundo",31,"Queda extrema, mas sem fundo",179.47999572753906,193.5599975585937,163.52000427246094,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,EWZ,emerging_markets,Fora do padrão,31,Fora do padrao,36.7400016784668,41.77000045776367,32.459999084472656,False,,,2026-05-19T00:21:53
2026-05-18,daily-alert,ILF,emerging_markets,Fora do padrão,31,Fora do padrao,34.83000183105469,38.06999969482422,31.309999465942383,False,,,2026-05-19T00:21:53
