ticker,yfinance_symbol,source,updated_at
RANI3,RANI3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
RAPT3,RAPT3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
RAPT4,RAPT4.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
RCSL3,RCSL3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
RCSL4,RCSL4.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
RDOR3,RDOR3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
RECV3,RECV3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
REDE3,REDE3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
RENT3,RENT3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
RENT4,RENT4.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
RIAA3,RIAA3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
RNEW3,RNEW3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
RNEW4,RNEW4.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
ROMI3,ROMI3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
RPAD5,RPAD5.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
RPAD6,RPAD6.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
RPMG3,RPMG3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
RSID3,RSID3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
RSUL4,RSUL4.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
RVEE3,RVEE3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
SANB11,SANB11.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
SANB3,SANB3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
SANB4,SANB4.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
SAPR11,SAPR11.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
SAPR3,SAPR3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
SAPR4,SAPR4.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
SAUD3,SAUD3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
SBFG3,SBFG3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
SBSP3,SBSP3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
SCAR3,SCAR3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
SEER3,SEER3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
SEQL3,SEQL3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
SHOW3,SHOW3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
SHUL4,SHUL4.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
SIMH3,SIMH3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
SLCE3,SLCE3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
SMFT3,SMFT3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
SMTO3,SMTO3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
SNSY5,SNSY5.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
SOJA3,SOJA3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
SOND5,SOND5.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
SOND6,SOND6.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
SUZB3,SUZB3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
SYNE3,SYNE3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
TAEE11,TAEE11.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
TAEE3,TAEE3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
TAEE4,TAEE4.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
TASA3,TASA3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
TASA4,TASA4.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
TCSA3,TCSA3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
TECN3,TECN3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
TELB3,TELB3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
TELB4,TELB4.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
TEND3,TEND3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
TFCO4,TFCO4.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
TGMA3,TGMA3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
TIMS3,TIMS3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
TOKY3,TOKY3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
TOTS3,TOTS3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
TPIS3,TPIS3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
TRAD3,TRAD3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
TRIS3,TRIS3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
TTEN3,TTEN3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
TUPY3,TUPY3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
UCAS3,UCAS3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
UGPA3,UGPA3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
UNIP3,UNIP3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
UNIP5,UNIP5.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
UNIP6,UNIP6.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
USIM3,USIM3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
USIM5,USIM5.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
USIM6,USIM6.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
VALE3,VALE3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
VAMO3,VAMO3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
VBBR3,VBBR3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
VITT3,VITT3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
VIVA3,VIVA3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
VIVR3,VIVR3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
VIVT3,VIVT3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
VLID3,VLID3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
VSTE3,VSTE3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
VTRU3,VTRU3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
VULC3,VULC3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
VVEO3,VVEO3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
WDCN3,WDCN3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
WEGE3,WEGE3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
WEST3,WEST3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
WHRL3,WHRL3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
WHRL4,WHRL4.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
WIZC3,WIZC3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
WLMM3,WLMM3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
WLMM4,WLMM4.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
YDUQ3,YDUQ3.SA,https://api.dadosdemercado.com.br/acoes,2026-05-27 20:00:01
